Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A1_006_Line_Y_1km,MOD11A1_006_Sample_X_1km,MOD11A1_006_LST_Day_1km,MOD11A1_006_QC_Day,MOD11A1_006_QC_Day_bitmask,MOD11A1_006_QC_Day_MODLAND,MOD11A1_006_QC_Day_MODLAND_Description,MOD11A1_006_QC_Day_Data_Quality_flag,MOD11A1_006_QC_Day_Data_Quality_flag_Description,MOD11A1_006_QC_Day_Emis_Error_flag,MOD11A1_006_QC_Day_Emis_Error_flag_Description,MOD11A1_006_QC_Day_LST_Error_Flag,MOD11A1_006_QC_Day_LST_Error_Flag_Description
0.013157895,ELKBR187,44.24152,-90.49231,2015-08-27,h11v04,691,620,291.78,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-08-28,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-08-29,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-08-30,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-08-31,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-01,h11v04,691,620,296.34,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-02,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-03,h11v04,691,620,299.48,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-04,h11v04,691,620,296.18,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-05,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-06,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-07,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-08,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-09,h11v04,691,620,296.26,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-10,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-11,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-12,h11v04,691,620,287.84,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-13,h11v04,691,620,293.3,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-14,h11v04,691,620,297.4,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-15,h11v04,691,620,297.84,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-16,h11v04,691,620,298.8,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-17,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-18,h11v04,691,620,295.08,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-19,h11v04,691,620,292.08,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-20,h11v04,691,620,293.22,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-21,h11v04,691,620,295.24,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-22,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-23,h11v04,691,620,296.54,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-24,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-25,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-26,h11v04,691,620,295.34,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-27,h11v04,691,620,297.02,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-28,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-29,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-09-30,h11v04,691,620,288.04,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-01,h11v04,691,620,284.36,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-02,h11v04,691,620,289.02,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-03,h11v04,691,620,288.12,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-04,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-05,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-06,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-07,h11v04,691,620,288.36,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-08,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-09,h11v04,691,620,287.88,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-10,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-11,h11v04,691,620,295.82,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-12,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-13,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-14,h11v04,691,620,289.28,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-15,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-16,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-17,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-18,h11v04,691,620,286.42,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-19,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-20,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-21,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-22,h11v04,691,620,287.4,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-23,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-24,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-25,h11v04,691,620,286.02,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-26,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-27,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-28,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-29,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-30,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-10-31,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-01,h11v04,691,620,285.66,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-02,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-03,h11v04,691,620,291.4,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-04,h11v04,691,620,291.68,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-05,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-06,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-07,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-08,h11v04,691,620,285.02,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-09,h11v04,691,620,284.86,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-10,h11v04,691,620,284.02,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-11,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-12,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-13,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-14,h11v04,691,620,278.2,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-15,h11v04,691,620,287.74,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-16,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-17,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-18,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-19,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-20,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-21,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-22,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-23,h11v04,691,620,276.36,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-24,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-25,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-26,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-27,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-28,h11v04,691,620,272.14,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-29,h11v04,691,620,270.6,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-11-30,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-01,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-02,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-03,h11v04,691,620,276.46,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-04,h11v04,691,620,277.9,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-05,h11v04,691,620,274.92,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-06,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-07,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-08,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-09,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-10,h11v04,691,620,283.88,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-11,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-12,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-13,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-14,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-15,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-16,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-17,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-18,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-19,h11v04,691,620,267.78,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-20,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-12-21,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
